subtopic_id,topic_id,unit_id,subject_id,subtopic_name,description,prerequisites,mathematical_formulation,misconceptions,engineering_applications,cross_cutting_topics,analogies,ncert_alignment,scert_alignment
OS_PH_HS_09_03_03,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage of Inclined Plane,"Each type of machine has a specific method of multiplying force, which can be quantified using the concept of Ideal Mechanical Advantage (IMA). 

An inclined plane spreads the input force over a greater distance, making it easier to move a load upward. The IMA is calculated as the ratio of the plane’s length to its height.","{
""internal"": [""Basic Forces"", ""Work and Energy"", ""Motion in Two Dimensions"", ""Friction"", ""Center of Mass""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry""]
}
}","{
""inclined_plane_ima"": {
""equation"": ""$IMA = \\frac{L}{h}$"",
""variables"": {
""IMA"": ""Ideal Mechanical Advantage (Inclined Plane)"",
""L"": ""Length of the inclined plane (meters)"",
""h"": ""Height of the inclined plane (meters)""
}
}
}","[
""Inclined planes reduce the total amount of work required."",
""The steeper the inclined plane, the easier it is to move the object."",
""Inclined planes are only useful for heavy objects."",
""Friction can be ignored when using an inclined plane."",
""The length of the inclined plane doesn't affect the work done.""
]","[
""Designing wheelchair ramps for accessibility in public spaces and homes."",
""Creating conveyor belt systems in industries to transport goods efficiently."",
""Building sloped roads or highways to reduce effort required by vehicles while ascending hills."",
""Designing baggage conveyor systems at airports for smooth luggage transfer."",
""Incorporating inclined planes in quarry systems to transport mined materials uphill.""
]","[
""The relationship between force, work, and mechanical advantage in simple machines."",
""Energy conservation principles applied to inclined planes, showing how energy is redistributed."",
""Patterns of energy transfer, such as spreading force over a longer distance to reduce effort."",
""The role of inclined planes in accessibility and ergonomic design."",
""How friction affects the efficiency of inclined planes in real-world applications."",
""The integration of inclined planes in sustainable construction methods."",
""The connection between geometry and the design of inclined planes, such as slope calculations.""
]","[
""An inclined plane is like a winding mountain road - it makes climbing easier by spreading the climb over a longer distance."",
""Using a ramp to load a cart is like stretching out the work over a larger distance to make it less strenuous."",
""Pushing a heavy box up a ramp is like rolling a ball uphill - it requires less force than lifting it straight up."",
""A ladder leaning against a wall is an example of an inclined plane that helps you climb to a height more easily.""
]",,
OS_PH_HS_09_03_04,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage of Pulley,"Each type of machine has a specific method of multiplying force, which can be quantified using the concept of Ideal Mechanical Advantage (IMA).

Pulleys use ropes and wheels to lift loads. The IMA of a pulley system is equal to the number of supporting ropes.

Of all simple machines, mechanical advantage is easiest to calculate for pulleys. Simply count the number of ropes supporting the load. That is the IMA. Once again we have to exert force over a longer distance to multiply force. To raise a load 1 meter with a pulley system you have to pull N meters of rope. Pulley systems are often used to raise flags and window blinds and are part of the mechanism of construction cranes.","{
""internal"": [""Basic Forces"", ""Work and Energy""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Geometry""]
}
}","{
""pulley_ima"": {
""equation"": ""$IMA = N$"",
""variables"": {
""IMA"": ""Ideal Mechanical Advantage (Pulley)"",
""N"": ""Number of ropes supporting the load""
}
}
}","[
""Pulleys reduce the total amount of work required."",
""Adding more pulleys always reduces the amount of effort force."",
""The direction of force doesn't affect the mechanical advantage of a pulley."",
""A pulley system has no energy losses."",
""The weight of the ropes and pulleys can be ignored.""
]","[
""Using pulley systems in cranes for lifting heavy loads in construction sites."",
""Designing pulley-operated hoists for moving materials in warehouses."",
""Incorporating pulley mechanisms in wells for drawing water efficiently."",
""Developing lift systems in elevators for transporting people and goods."",
""Creating pulley-driven conveyor belts in factories to move products efficiently."",
""Designing pulley systems for rescue operations, such as lowering stretchers or raising equipment.""
]","[
""How pulley systems reduce effort by redistributing force over distance."",
""The relationship between the number of supporting ropes and mechanical advantage."",
""Conservation of energy in pulley systems, showing how no energy is lost but effort is reduced."",
""The role of pulleys in real-world engineering, such as cranes and elevators."",
""The impact of friction on the efficiency of pulley systems."",
""How pulley systems are integrated into traditional and modern technologies, like wells and construction equipment."",
""Patterns in force multiplication and energy redistribution in simple machines.""
]","[
""Using a pulley to lift a heavy object is like using a seesaw - it redistributes force to make lifting easier."",
""Drawing water from a well with a pulley is like reeling in a fish - it reduces the effort required to pull the weight."",
""A pulley system is like pulling a curtain with a rope - it redirects your effort to make the task easier."",
""A crane with pulleys is like a set of stairs - it allows you to lift objects incrementally rather than all at once."",
""Hoisting a flag with a pulley system is like using a handrail to climb - it helps redirect effort to make the task more manageable.""
]",,
OS_PH_HS_09_03_05,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage of Screws,"Each type of machine has a specific method of multiplying force, which can be quantified using the concept of Ideal Mechanical Advantage (IMA).

A screw is a circular inclined plane with threads. The lever used to turn the screw further multiplies its mechanical advantage.","{
""internal"": [""Basic Forces"", ""Work and Energy"", ""Motion in Two Dimensions""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry"", ""Area and Circumference of Circles""]
}
}","{
""screw_ima"": {
""equation"": ""$IMA = \\frac{2\\pi L}{P}$"",
""variables"": {
""IMA"": ""Ideal Mechanical Advantage (Screw)"",
""L"": ""Length of the lever (meters)"",
""P"": ""Pitch (distance between threads, meters)""
}
}
}","[
""Screws reduce the total amount of work required to move an object."",
""The pitch of a screw does not affect its mechanical advantage."",
""Using a longer lever on a screw decreases the effort required indefinitely."",
""All screws are equally efficient, regardless of thread design."",
""Mechanical advantage of a screw depends only on its length, not the pitch."",
""A screw with more threads is always better than one with fewer threads."",
""Friction has no effect on a screw's mechanical advantage.""
]","[
""Designing screw jacks for lifting heavy objects, such as cars or machinery."",
""Developing fasteners like bolts and screws for construction and furniture assembly."",
""Creating clamps for woodworking that use screws to apply force gradually."",
""Using screws in bottle caps and jar lids to create airtight seals with minimal effort."",
""Incorporating screws in adjustable tripod stands to control height precisely.""
]","[
""The relationship between thread pitch and mechanical advantage in screws."",
""Energy conservation in screws, showing how input force is distributed over a greater distance."",
""The role of friction in determining the efficiency of screws."",
""Patterns in force multiplication through rotational motion in screws."",
""How screws are integrated into various designs for practical and ergonomic purposes."",
""The mathematical connection between rotational motion and linear displacement in threaded systems.""
]","[
""A screw is like a circular inclined plane - it spreads out effort over multiple rotations to reduce force."",
""Turning a screw is like walking up a spiral staircase - the effort is gradual but covers a larger distance."",
""Using a screw jack is like using a wrench - it multiplies your effort over a longer handle to lift heavy objects."",
""Opening a jar lid is like unwinding a coiled spring - it converts rotational effort into linear motion."",
""Driving a wood screw into a plank is like pushing a corkscrew into a wine bottle - it moves deeper with every twist.""
]",,
OS_PH_HS_09_03_06,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage of Wedges,"A wedge is essentially two inclined planes joined back-to-back, used for cutting or splitting objects (e.g., knives, axes).","{
""internal"": [""Basic Forces"", ""Work and Energy"", ""Motion in Two Dimensions""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry""]
}
}","{
""wedge_ima"": {
""equation"": ""$IMA = \\frac{L}{t}$"",
""variables"": {
""IMA"": ""Ideal Mechanical Advantage (Wedge)"",
""L"": ""Length of the wedge (meters)"",
""t"": ""Thickness of the wedge (meters)""
}
}
}","[
""Wedges reduce the total amount of work required to split or cut objects."",
""The sharper the wedge, the less effort is always required, regardless of material."",
""Mechanical advantage of a wedge depends only on its length, not its thickness."",
""Friction can be ignored when using a wedge."",
""Wedges can only be used for cutting or splitting objects."",
""A longer wedge always provides greater mechanical advantage.""
]","[
""Using wedges in traditional farming tools like plows to cut through soil."",
""Designing chisels for carpentry to carve and shape wood precisely."",
""Building manual log splitters to separate wood for fuel in rural areas."",
""Developing simple door stoppers to hold doors in place using wedge principles."",
""Incorporating wedges in crafting tools, such as stone carving chisels used in temple architecture.""
]","[
""How the angle and length of a wedge affect its mechanical advantage and efficiency."",
""The role of friction in determining the force needed to use a wedge effectively."",
""Energy conservation principles, showing how a wedge redistributes force over a longer distance."",
""Patterns of force multiplication in cutting and splitting tools that use wedges."",
""Integration of wedges in traditional and modern systems, from farming to industrial machinery."",
""The mathematical relationship between a wedge’s geometry and its effectiveness in force redistribution.""
]","[
""Using a wedge to split wood is like using a key to open a door - it redirects force to achieve a specific result."",
""A knife cutting through vegetables is like a boat cutting through water - it reduces resistance by focusing force on a sharp edge."",
""Driving a nail into wood is like inserting a wedge - it separates the material by applying force over a concentrated area."",
""A wedge-shaped plow is like a shovel - it pushes aside soil to make a clear path."",
""A simple doorstop is like a wedge holding a door in place by preventing it from sliding backward.""
]",,
OS_PH_HS_09_03_07,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage of Lever,"A lever uses a fulcrum to multiply the input force. Depending on the position of the fulcrum, effort arm, and resistance arm, levers are classified into three types (e.g., wheelbarrows and hammers).","{
""internal"": [""Work"", ""Force and Motion"", ""Energy"", ""Friction"", ""Force Diagrams"", ""Simple Machines""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry""]
}
}","{
""lever_ima"": {
""equation"": ""$IMA = \\frac{L_e}{L_r}$"",
""variables"": {
""IMA"": ""Ideal Mechanical Advantage (Lever)"",
""L_e"": ""Length of the effort arm (meters)"",
""L_r"": ""Length of the resistance arm (meters)""
}
}
}","[
""Levers always reduce the amount of work required."",
""The longer the effort arm, the less effort is always required, regardless of the load."",
""All levers work the same way, regardless of their type (e.g., first, second, or third class)."",
""The position of the fulcrum does not affect the mechanical advantage of the lever."",
""Levers can only be used to lift heavy objects."",
""The fulcrum of a lever must always be between the effort and the load.""
]","[
""Designing seesaws for playgrounds to help children understand balance and fulcrum placement."",
""Incorporating levers into traditional farming tools like crowbars and sickles for harvesting crops."",
""Building toggle switches in machinery that act as small levers to control operations."",
""Designing lever-based weighing balances used in small shops and markets for accurate measurements."",
""Developing bicycle brakes that use lever systems for effective stopping power.""
]","[
""The relationship between the length of the effort arm, the resistance arm, and mechanical advantage in levers."",
""Energy conservation principles, showing how levers redistribute force over distance."",
""The role of torque and rotation in the functionality of levers."",
""How the position of the fulcrum affects the force and efficiency of different classes of levers."",
""Connections between lever principles and ergonomic designs for tools and machinery."",
""The integration of levers in traditional systems, such as manual water pumps and weighing balances.""
]","[
""A seesaw on a playground is like a lever where the fulcrum balances the effort and load."",
""Using a crowbar to lift a heavy object is like prying open a tight jar lid - it amplifies your force with a pivot point."",
""A wheelbarrow is like a second-class lever, where the load is between the effort and the fulcrum."",
""Cutting with scissors is like using two levers working together to concentrate force on the cutting edge."",
""Lifting a rock with a long stick and a small stone as a fulcrum is like using a lever to multiply your effort.""
]",,
OS_PH_HS_09_03_08,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage of Wheel and Axle,Wheel and axle is a modified lever where the effort arm rotates around the fulcrum (center of the axle). The IMA is calculated as the ratio of the wheel’s radius to the axle’s radius.,"{
""internal"": [""Work"", ""Force and Motion"", ""Energy"", ""Friction"", ""Force Diagrams"", ""Simple Machines""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry""]
}
}","{
""wheel_and_axle_ima"": {
""equation"": ""$IMA = \\frac{R}{r}$"",
""variables"": {
""IMA"": ""Ideal Mechanical Advantage (Wheel and Axle)"",
""R"": ""Radius of the wheel (meters)"",
""r"": ""Radius of the axle (meters)""
}
}
}","[
""A wheel and axle always reduce the total work required."",
""The mechanical advantage of a wheel and axle depends only on the size of the wheel."",
""The axle doesn't contribute to the mechanical advantage of the system."",
""Friction has no impact on the efficiency of a wheel and axle system."",
""All wheel and axle systems are equally efficient, regardless of design."",
""The speed of rotation doesn't affect the mechanical advantage.""
]","[
""Designing bullock carts for smooth and efficient transportation in rural areas."",
""Developing potter’s wheels for crafting clay pots with controlled rotational motion."",
""Building water wheels for traditional irrigation systems in farming communities."",
""Using wheel and axle systems in hand-operated water pumps for easier operation."",
""Constructing windlass systems for drawing water from deep wells using rotational effort.""
]","[
""The relationship between rotational motion and linear force in wheel and axle systems."",
""How the ratio of wheel radius to axle radius affects mechanical advantage."",
""Energy conservation principles, showing how force is redistributed over a larger distance."",
""The role of friction in determining the efficiency of wheel and axle systems in real-world applications."",
""Patterns in rotational motion and their connection to force multiplication in machinery."",
""Integration of wheel and axle principles in both traditional tools and modern engineering designs."",
""Mathematical connections between circumference, radius, and force applied in rotational systems.""
]","[
""Using a wheel and axle is like turning a door knob - the larger wheel multiplies your effort on the smaller axle."",
""A bullock cart’s wheels work like a lever in rotation, where the wheel spreads out the force applied to the axle."",
""Using a screwdriver with a thick handle is like using a wheel and axle - the handle (wheel) multiplies the force applied to the shaft (axle)."",
""Pulling a rope with a windlass is like winding a fishing reel - it converts a small rotational effort into a greater pulling force.""
]",,
OS_PH_HS_09_03_09,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Complex Machine,"A complex machine combines two or more simple machines to perform tasks efficiently. These machines rely on the principles of simple machines such as levers, pulleys, wheels and axles, inclined planes, wedges, and screws, working together to achieve greater functionality.","{
""internal"": [""Basic Forces"", ""Work and Energy"", ""Motion in Two Dimensions"", ""Friction"", ""Force Diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry"", ""Area and Circumference of Circles""]
}
}",,"[
""Complex machines always require less work than simple machines."",
""A complex machine is simply a group of random simple machines."",
""Efficiency in complex machines is always higher than in simple machines."",
""The mechanical advantage of a complex machine is the same as that of one of its components."",
""Friction and energy losses do not affect the efficiency of complex machines."",
""Adding more components to a machine always improves its performance."",
""The mechanical advantage of a complex machine is the sum of its individual components' advantages.""
]","[
""Using bicycles, which combine levers, chains (pulleys), and wheels, for energy-efficient transportation."",
""Designing handloom weaving machines that use multiple levers and pulleys for textile production."",
""Constructing escalators in malls and metro stations, combining inclined planes, gears, and motors."",
""Incorporating cranes in construction, which use pulleys, gears, and levers for lifting heavy materials."",
""Designing water pumps in rural areas that combine levers, pistons, and rotational mechanisms.""
]","[
""How multiple simple machines work together to form complex machines."",
""The conservation of energy in complex machines, where input work equals output work minus energy losses."",
""The role of friction in determining the efficiency of complex machines."",
""The importance of geometry and ratios in optimizing the design of components in complex machines."",
""Applications of mechanical advantage in solving real-world engineering challenges."",
""Patterns in energy transfer and motion across multiple interacting systems in complex machines."",
""Connections between traditional Indian tools and modern machinery, showing the evolution of complex machines.""
]","[
""A bicycle is like a well-organized team, where each part (wheel, chain, pedal) works together to achieve a goal."",
""A sewing machine is like a symphony orchestra, where each component performs its function in harmony."",
""A crane is like a multi-tool - it combines pulleys, levers, and wheels to perform multiple tasks efficiently."",
""An escalator is like a conveyor belt with added intelligence - it combines systems to move people smoothly upwards or downwards.""
]",,
OS_PH_HS_09_03_10,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Efficiency of Simple Machines,"Efficiency measures how effectively a machine converts input work into useful output work. It is always less than 100% due to energy losses caused by friction, heat, or air resistance. The efficiency of a machine is expressed as a percentage and can be calculated using the ratio of output work to input work.","{
""internal"": [""Basic Forces"", ""Work and Energy"", ""Motion in Two Dimensions"", ""Friction"", ""Force Diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry"", ""Area and Circumference of Circles""]
}
}","{
""efficiency_equation"": {
""equation"": ""$\\% \\text{Efficiency} = \\frac{W_o}{W_i} \\times 100$"",
""variables"": {
""Efficiency"": ""Efficiency of the machine (percentage)"",
""W_o"": ""Output work (Joules)"",
""W_i"": ""Input work (Joules)""
}
},
""output_work_equation"": {
""equation"": ""$W_o = F_o \\cdot d_o$"",
""variables"": {
""W_o"": ""Output work (Joules)"",
""F_o"": ""Resistance force (Newtons)"",
""d_o"": ""Distance moved by the resistance force (meters)""
}
},
""input_work_equation"": {
""equation"": ""$W_i = F_i \\cdot d_i$"",
""variables"": {
""W_i"": ""Input work (Joules)"",
""F_i"": ""Effort force (Newtons)"",
""d_i"": ""Distance moved by the effort force (meters)""
}
}
}","[
""Efficiency of a machine can be greater than 100%."",
""Lubrication eliminates all energy losses in simple machines."",
""Efficiency depends only on the type of machine, not the material or condition of its parts."",
""The longer a machine is used, the efficiency remains unchanged."",
""A machine with high mechanical advantage always has high efficiency."",
""Measuring efficiency is only important for complex machines."",
""All energy losses in a machine are due to friction.""
]","[
""Designing hand-pulled carts in rural areas, focusing on reducing friction for better efficiency."",
""Improving rice threshing machines used in farming to minimize energy losses."",
""Developing bicycle designs with efficient chains and gear systems for smoother rides."",
""Designing treadle-operated sewing machines that minimize friction in moving parts for higher stitching efficiency."",
""Creating hand-operated flour mills with low-friction bearings for better energy transfer."",
""Improving agricultural tools like plows and sickles by using lightweight, durable materials to reduce resistance.""
]","[
""The relationship between friction, heat, and efficiency in simple machines."",
""The role of material science in improving the efficiency of machine components."",
""Energy conservation principles and how they apply to real-world systems with energy losses."",
""The connection between the surface area of contact and the efficiency of a machine."",
""The impact of lubrication and maintenance on the performance of simple machines."",
""Understanding trade-offs between mechanical advantage and efficiency in engineering designs."",
""The evolution of simple machines into complex systems for achieving higher efficiency in modern applications.""
]","[
""Efficiency in a machine is like delivering water through a leaky pipe - the less leakage (energy loss), the more effective the system."",
""Lubricating a machine is like adding oil to your hair - it reduces friction and makes movement smoother."",
""A rusty bicycle chain is like trying to walk with sticky shoes - it wastes energy and reduces efficiency."",
""Using sandpaper to reduce a plank's roughness is like improving machine efficiency - it smooths surfaces for better performance."",
""A well-maintained sewing machine is like a sharp knife - it does the job efficiently with minimal effort.""
]",,
OS_PH_HS_11_01_01,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Absolue zero,"Absolute zero is the theoretical temperature at which all molecular motion ceases, defined as 0 Kelvin or -273.15°C, representing the lowest possible energy state of a system.","{
""internal"": [ ""States of matter"",
""Atomic theory"",
""Kinetic theory"",
""Energy concepts""],
""external"": {
""mathematics"": [""Basic Algebra""]
}
}
",,"[
""Absolute zero is the coldest temperature that can be achieved in practice."",
""There is no motion at absolute zero.""
]","[
""Cryogenics"",
""Superconductivity research"",
""Space exploration (vacuum and extreme cold conditions)"",
""Low-temperature physics""
]","[
""Kelvin Scale"",
""Third Law of Thermodynamics"",
""Quantum mechanics""
]","[
""Absolute zero is like a car engine being completely turned off; no fuel (thermal energy) is in motion.""
]","[
""NCERT_PH_11_06_04_02""
]",
OS_PH_HS_11_01_02,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Celcius Scale,The Celsius scale is a temperature measurement scale based on the freezing point of water at 0°C and its boiling point at 100°C under standard atmospheric pressure.,"{
""internal"": [""Temperature""],
""external"": {""mathematics"": [""Basic Algebra""]}
}
",,"[
""Celsius and Centigrade are different scales (they are actually the same)."",
""Celsius is the SI unit for temperature (Kelvin is the SI unit).""
]","[
""Temperature measurement in meteorology and climate studies"",
""Industrial processes requiring precise temperature control"",
""Medical equipment calibration""
]","[
""Kelvin Scale"",
""Fahrenheit Scale"",
""Thermal Energy""
]","[
""The Celsius scale is like a ruler marked for measuring length, but specifically designed for temperature ranges.""
]","[
""NCERT_PH_11_10_03_01""
]",
OS_PH_HS_11_01_03,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Thermal energy,"Thermal energy is the total kinetic energy of particles within a substance, associated with the temperature and internal motion of the particles.","{
""internal"": [""Temperature"", ""Kinetic energy""],
""external"": {""mathematics"": [""Basic Algebra""]}
}","{ 
""Thermal_energy"": { 
""equation"": ""$Q = mc\\Delta T$"", 
""variables"": { 
""Q"": ""Heat energy (Joules)"", 
""m"": ""Mass (kilograms)"", 
""c"": ""Specific heat capacity (Joules per kilogram Kelvin)"", 
""DeltaT"": ""Temperature change (Kelvin)"" 
} 
} 
} 
","[
""Thermal energy is the same as temperature."",
""All objects with high temperature have high thermal energy.""
]","[
""Energy transfer in heat exchangers"",
""Power generation in thermal plants"",
""Space heating systems"",
""Engine cooling systems""
]","[
""Heat"",
""Temperature"",
""Specific Heat"",
""First Law of Thermodynamics""
]","[
""Thermal energy is like the total amount of water in a tank; the more water (energy), the more heat it can store.""
]","[
""NCERT_PH_11_10_02_01""
]",
OS_PH_HS_11_01_04,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Farhenheit Scale,The Fahrenheit scale measures temperature where water freezes at 32°F and boils at 212°F under standard atmospheric pressure.,"{ 
""internal"": [""Temperature""], 
""external"": {""mathematics"": [""Basic Algebra""]} 
}",,"[
""Fahrenheit scale has no practical uses outside the U.S."",
""Fahrenheit is more accurate than Celsius or Kelvin.""
]","[
""Temperature measurement in the U.S. and some parts of the Caribbean"",
""Calibration of heating and cooling systems"",
""Meteorology in regions using Fahrenheit""
]","[
""Celsius Scale"",
""Kelvin Scale"",
""Temperature""
]","[
""The Fahrenheit scale is like a thermometer in regions that follow its measurement system.""
]","[
""NCERT_PH_11_10_03_02""
]",
OS_PH_HS_11_01_05,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Heat,"Heat is a form of energy transferred between systems or objects due to a temperature difference, flowing from hotter to cooler regions.","{ 
""internal"": [""Thermal energy"", ""Temperature""], 
""external"": {""mathematics"": [""Basic Algebra""]} 
}",,"[
""Heat is the same as temperature."",
""Heat only flows from hot to cold objects.""
]","[
""Heat transfer in heating systems"",
""Power generation in thermal plants"",
""Industrial manufacturing processes"",
""Cooking and food processing""
]","[
""Thermal Energy"",
""Specific Heat"",
""First Law of Thermodynamics"",
""Conduction"",
""Convection""
]","[
""Heat is like water flowing through pipes; it moves from a high temperature to a low temperature.""
]","[
""NCERT_PH_11_10_02_02""
]",
OS_PH_HS_11_01_06,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Kelvin scale,The Kelvin scale is an absolute temperature scale starting at 0 K (absolute zero) with each unit equal to one degree on the Celsius scale.,"{ 
""internal"": [""Temperature""], 
""external"": {""mathematics"": [""Basic Algebra""]} 
}",,"[
""Kelvin scale is just another version of the Celsius scale."",
""Zero Kelvin is not the lowest possible temperature.""
]","[
""Temperature measurement in scientific research"",
""Cryogenics and superconductivity"",
""Calibration of thermometers in laboratory settings""
]","[
""Absolute Zero"",
""Celsius Scale"",
""Thermal Energy"",
""Zeroth Law of Thermodynamics""
]","[
""The Kelvin scale is like a fixed baseline of absolute cold, where molecular motion stops.""
]","[
""NCERT_PH_11_10_03_03""
]",
OS_PH_HS_11_01_07,OS_PH_HS_11_01,OS_PH_HS_11,OS_PH_HS,Temperature,"Temperature is a measure of the average kinetic energy of particles in a substance, determining how hot or cold it is.","{ 
""internal"": [""Kinetic energy"", ""Molecular motion""], 
""external"": {""mathematics"": [""Basic Algebra""]} 
}","{ 
""temperature_conversions"": { 
""equation"": ""$$T_F = \\frac{9}{5} T_C + 32, \\quad T_C = \\frac{5}{9} (T_F - 32), \\quad T_K = T_C + 273.15, \\quad T_C = T_K - 273.15, \\quad T_K = \\frac{5}{9} (T_F - 32) + 273.15, \\quad T_F = \\frac{9}{5} (T_K - 273.15) + 32$$"", 
""variables"": { 
""T_F"": ""Temperature in Fahrenheit"", 
""T_C"": ""Temperature in Celsius"", 
""T_K"": ""Temperature in Kelvin"" 
} 
} 
}","[
""Temperature measures the total energy of an object."",
""High temperature always means faster particle movement.""
]","[
""Monitoring temperature in systems and environments"",
""Control systems in HVAC (heating, ventilation, and air conditioning)"",
""Weather forecasting and climate studies"",
""Material property testing""
]","[
""Heat"",
""Kinetic Energy"",
""Thermal Energy"",
""Pressure""
]","[
""Temperature is like the speedometer of a car, showing how fast the particles are moving.""
]","[
""NCERT_PH_11_10_02_03""
]",
OS_PH_HS_11_02_01,OS_PH_HS_11_02,OS_PH_HS_11,OS_PH_HS,Conduction,"Conduction is the transfer of thermal energy through a material without the movement of the material itself, occurring primarily in solids.","{ 
""internal"": [""Thermal energy"", ""Temperature difference""], 
""external"": {""physics"": [""Material properties""]} 
}",,"[
""Conduction can only occur in solids."",
""Conduction is the slowest method of heat transfer.""
]","[
""Heat transfer in solids"",
""Manufacturing of heat exchangers"",
""Thermal management in electronic devices"",
""Building insulation""
]","[
""Heat"",
""Temperature"",
""Thermal Conductivity"",
""Convection"",
""Radiation""
]","[
""Conduction is like a relay race, where heat is passed along from particle to particle.""
]","[
""NCERT_PH_11_10_09_01""
]",
OS_PH_HS_11_02_02,OS_PH_HS_11_02,OS_PH_HS_11,OS_PH_HS,Convection,"Convection is the transfer of thermal energy by the movement of fluid particles, such as in liquids or gases.","{ 
""internal"": [""Thermal energy"", ""Fluid dynamics""], 
""external"": {""physics"": [""Fluid properties""]} 
}",,"[
""Convection only occurs in liquids and gases."",
""Convection is the same as conduction, just in different media.""
]","[
""Heat transfer in fluids (air, water, etc.)"",
""Cooling systems for engines"",
""Weather systems (wind patterns, ocean currents)"",
""Heating and cooling of buildings""
]","[
""Heat"",
""Temperature"",
""Fluid Mechanics"",
""Thermal Energy""
]","[
""Convection is like boiling water in a pot, where hot water rises and cool water sinks.""
]","[
""NCERT_PH_11_10_09_02""
]",
OS_PH_HS_11_02_03,OS_PH_HS_11_02,OS_PH_HS_11,OS_PH_HS,Heat capacity,Heat capacity is the amount of heat required to change the temperature of a substance by one degree Celsius or Kelvin.,"{ 
""internal"": [""Heat"", ""Temperature change""], 
""external"": {""mathematics"": [""Basic Algebra""]} 
}",,"[
""Heat capacity depends on the amount of material only."",
""All materials have the same heat capacity.""
]","[
""Thermal management in engines and electronic devices"",
""Material testing for thermal properties"",
""Design of heating and cooling systems""
]","[
""Thermal Energy"",
""Specific Heat"",
""Heat"",
""Temperature""
]","[
""Heat capacity is like a sponge absorbing water; the larger the sponge, the more water it can hold.""
]","[
""NCERT_PH_11_10_06_01""
]",
OS_PH_HS_11_02_04,OS_PH_HS_11_02,OS_PH_HS_11,OS_PH_HS,Radiation,"Radiation is the transfer of energy through electromagnetic waves, capable of occurring in a vacuum without the need for a medium.","{ 
""internal"": [""Electromagnetic waves"", ""Thermal energy""], 
""external"": {""physics"": [""Wave properties""]} 
}",,"[
""Radiation only occurs in space."",
""Radiation requires a medium to transfer heat.""
]","[
""Solar panels and renewable energy systems"",
""Thermal imaging and temperature sensing"",
""Spacecraft heat shielding"",
""Design of infrared heaters""
]","[
""Heat"",
""Thermal Energy"",
""Electromagnetic Waves"",
""Convection""
]","[
""Radiation is like the heat you feel from the sun, even though there’s no physical medium between you and the sun.""
]","[
""NCERT_PH_11_10_09_03""
]",
OS_PH_HS_11_02_05,OS_PH_HS_11_02,OS_PH_HS_11,OS_PH_HS,Specific Heat,Specific heat is the amount of heat required to raise the temperature of one gram of a substance by one degree Celsius or Kelvin.,"{ 
""internal"": [""Heat capacity"", ""Mass""], 
""external"": {""mathematics"": [""Basic Algebra""]} 
}",,"[
""Specific heat is constant for all materials at all temperatures."",
""Higher specific heat always means better insulation.""
]","[
""Design of thermal systems for efficient energy use"",
""Material selection for heat-resistant components"",
""Energy storage systems""
]","[
""Heat"",
""Thermal Energy"",
""Heat Capacity"",
""Temperature""
]","[
""Specific heat is like the effort needed to raise the temperature of a pot of water compared to a similar mass of sand.""
]","[
""NCERT_PH_11_10_06_02""
]",
OS_PH_HS_11_03_01,OS_PH_HS_11_03,OS_PH_HS_11,OS_PH_HS,Condensation,Condensation is the process by which a gas transforms into a liquid when cooled below its dew point.,"{ 
""internal"": [""Phase change"", ""Heat transfer""], 
""external"": {""chemistry"": [""Molecular interactions""]} 
}",,"[
""Condensation only occurs with water vapor."",
""Condensation results in a decrease in the energy of the system.""
]","[
""Heat exchangers in refrigeration"",
""Steam turbines in power plants"",
""Air conditioning systems""
]","[
""Phase Change"",
""Latent Heat"",
""Evaporation"",
""Thermal Energy""
]","[
""Condensation is like the droplets forming on a cold drink in warm air; water vapor turns back into liquid.""
]","[
""NCERT_PH_11_10_08_01""
]",
